UNIQUE_ACCOUNT_IDENTIFIER,ACTIVITY_PERIOD,SALES_CHANNEL,MARKETPLACE,TRANSACTION_TYPE,TRANSACTION_EVENT_ID,ACTIVITY_TRANSACTION_ID,TAX_CALCULATION_DATE,TRANSACTION_DEPART_DATE,TRANSACTION_ARRIVAL_DATE,TRANSACTION_COMPLETE_DATE,SELLER_SKU,ASIN,ITEM_DESCRIPTION,ITEM_MANUFACTURE_COUNTRY,QTY,ITEM_WEIGHT,TOTAL_ACTIVITY_WEIGHT,COST_PRICE_OF_ITEMS,PRICE_OF_ITEMS_AMT_VAT_EXCL,PROMO_PRICE_OF_ITEMS_AMT_VAT_EXCL,TOTAL_PRICE_OF_ITEMS_AMT_VAT_EXCL,SHIP_CHARGE_AMT_VAT_EXCL,PROMO_SHIP_CHARGE_AMT_VAT_EXCL,TOTAL_SHIP_CHARGE_AMT_VAT_EXCL,GIFT_WRAP_AMT_VAT_EXCL,PROMO_GIFT_WRAP_AMT_VAT_EXCL,TOTAL_GIFT_WRAP_AMT_VAT_EXCL,TOTAL_ACTIVITY_VALUE_AMT_VAT_EXCL,PRICE_OF_ITEMS_VAT_RATE_PERCENT,PRICE_OF_ITEMS_VAT_AMT,PROMO_PRICE_OF_ITEMS_VAT_AMT,TOTAL_PRICE_OF_ITEMS_VAT_AMT,SHIP_CHARGE_VAT_RATE_PERCENT,SHIP_CHARGE_VAT_AMT,PROMO_SHIP_CHARGE_VAT_AMT,TOTAL_SHIP_CHARGE_VAT_AMT,GIFT_WRAP_VAT_RATE_PERCENT,GIFT_WRAP_VAT_AMT,PROMO_GIFT_WRAP_VAT_AMT,TOTAL_GIFT_WRAP_VAT_AMT,TOTAL_ACTIVITY_VALUE_VAT_AMT,PRICE_OF_ITEMS_AMT_VAT_INCL,PROMO_PRICE_OF_ITEMS_AMT_VAT_INCL,TOTAL_PRICE_OF_ITEMS_AMT_VAT_INCL,SHIP_CHARGE_AMT_VAT_INCL,PROMO_SHIP_CHARGE_AMT_VAT_INCL,TOTAL_SHIP_CHARGE_AMT_VAT_INCL,GIFT_WRAP_AMT_VAT_INCL,PROMO_GIFT_WRAP_AMT_VAT_INCL,TOTAL_GIFT_WRAP_AMT_VAT_INCL,TOTAL_ACTIVITY_VALUE_AMT_VAT_INCL,TRANSACTION_CURRENCY_CODE,COMMODITY_CODE,STATISTICAL_CODE_DEPART,STATISTICAL_CODE_ARRIVAL,COMMODITY_CODE_SUPPLEMENTARY_UNIT,ITEM_QTY_SUPPLEMENTARY_UNIT,TOTAL_ACTIVITY_SUPPLEMENTARY_UNIT,PRODUCT_TAX_CODE,DEPATURE_CITY,DEPARTURE_COUNTRY,DEPARTURE_POST_CODE,ARRIVAL_CITY,ARRIVAL_COUNTRY,ARRIVAL_POST_CODE,SALE_DEPART_COUNTRY,SALE_ARRIVAL_COUNTRY,TRANSPORTATION_MODE,DELIVERY_CONDITIONS,SELLER_DEPART_VAT_NUMBER_COUNTRY,SELLER_DEPART_COUNTRY_VAT_NUMBER,SELLER_ARRIVAL_VAT_NUMBER_COUNTRY,SELLER_ARRIVAL_COUNTRY_VAT_NUMBER,TRANSACTION_SELLER_VAT_NUMBER_COUNTRY,TRANSACTION_SELLER_VAT_NUMBER,BUYER_VAT_NUMBER_COUNTRY,BUYER_VAT_NUMBER,VAT_CALCULATION_IMPUTATION_COUNTRY,TAXABLE_JURISDICTION,TAXABLE_JURISDICTION_LEVEL,VAT_INV_NUMBER,VAT_INV_CONVERTED_AMT,VAT_INV_CURRENCY_CODE,VAT_INV_EXCHANGE_RATE,VAT_INV_EXCHANGE_RATE_DATE,EXPORT_OUTSIDE_EU,INVOICE_URL,BUYER_NAME,ARRIVAL_ADDRESS,SUPPLIER_NAME,SUPPLIER_VAT_NUMBER
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,RETURN,215-1472556-2748821,A2VCOS22TOOOF2,,,25-01-2020,25-01-2020,AG-WETSUIT-CONN-SEAG-21-04,B07DFKLVV8,Wetsuit Connery with seagull on top L (ed. 2020),,1,1.25,1.25,,,,,,,,,,,0,,0,0,0,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,GÜGLINGEN,DE,74363,Sosnowiec,PL,41-208,PL,DE,CONSIGNMENT_BY_POST,XXX,,,,,,,,,,,,,,,,,,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,212-4242248-1142553,EV4kjNkPs,24-01-2020,25-01-2020,,25-01-2020,AG-WETSUIT-CONN-SEAG-21-04,B07SMXNBZT,Wetsuit Connery with seagull on top L (ed. 2020),,1,1.25,1.25,,58.14,,58.14,2.16,-2.16,0.0,,,,58.14,0.23,13.3722,0.00,13.3722,0.23,0.4968,-0.4968,0,,,,,13.3722,71.5122,0.00,71.5122,2.6568,-2.6568,0,0,0,0,71.5122,EUR,,,,,,,A_GEN_STANDARD,Bielany Wroclawskie,PL,55-040,Guntramsdorf,AT,2353,PL,AT,CONSIGNMENT_BY_POST,DAP,PL,PL4243264221,,,PL,PL4243264221,,,AT,POLAND,Country,INV-PL-552614555-2121-24,15.12,PLN,4.2835,20-02-2020,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,127-7218541-2114719,Eg1ENL2Ns,24-01-2020,25-01-2020,,25-01-2020,AG-WETSUIT-CONN-SEAG-21-04,B07SMXNBZT,Wetsuit Connery with seagull on top L (ed. 2020),,1,1.25,1.25,,58.14,,58.14,6.68,-6.68,0.0,,,,58.14,0.19,11.0466,0.00,11.0466,0.19,1.2692,-1.2692,0,,,,,11.0466,69.1866,0.00,69.1866,7.9492,-7.9492,0,0,0,0,69.1866,EUR,,,,,,,A_GEN_STANDARD,Sady,PL,62-080,Lichtenfels,DE,96215,PL,DE,CONSIGNMENT_BY_POST,DAP,,,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,INV-DE-552614555-2121-188,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,215-1626717-8242715,EX4Sv2Fmc,24-01-2020,25-01-2020,,25-01-2020,AG-WETSUIT-CONN-SEAG-21-04,B07SMXNBZT,Wetsuit Connery with seagull on top L (ed. 2020),,1,1.25,1.25,,58.14,,58.14,,,,,,,58.14,0.21,12.2094,0.00,12.2094,,0,0,0,,,,,12.2094,70.3494,0.00,70.3494,0,0,0,0,0,0,70.3494,EUR,,,,,,,A_GEN_STANDARD,Dobroviz,CZ,25261,Wien,AT,1040,CZ,AT,CONSIGNMENT_BY_POST,DAP,CZ,CZ685824653,,,CZ,CZ685824653,,,AT,CZECH REPUBLIC,Country,INV-CZ-552614555-2121-3,152.63,CZK,25.186,23-02-2020,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,127-7222562-2157758,EwY7QyFwc,25-01-2020,25-01-2020,,25-01-2020,AG-WETSUIT-CONN-SEAG-21-04,B07SMXNBZT,Wetsuit Connery with seagull on top L (ed. 2020),,1,1.25,1.25,,58.14,,58.14,,,,,,,58.14,0.19,11.0466,0.00,11.0466,,0,0,0,,,,,11.0466,69.1866,0.00,69.1866,0,0,0,0,0,0,69.1866,EUR,,,,,,,A_GEN_STANDARD,Frankenthal (Pfalz),DE,67227,Mittweida,DE,9648,DE,DE,CONSIGNMENT_BY_POST,DAP,DE,DE312256776,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,INV-DE-552614555-2121-214,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,127-1716755-7454764,ECJkfdkRs,24-01-2020,25-01-2020,,25-01-2020,AG-WETSUIT-CONN-SEAG-21-01,B07P1D1PX5,Wetsuit Connery with seagull on top XS (ed. 2020),,1,1.25,1.25,,58.14,,58.14,2.84,-2.84,0.0,,,,58.14,0.19,11.0466,0.00,11.0466,0.19,0.5396,-0.5396,0,,,,,11.0466,69.1866,0.00,69.1866,3.3796,-3.3796,0,0,0,0,69.1866,EUR,,,,,,,A_GEN_STANDARD,Sosnowiec,PL,41-208,Rheinau,DE,77866,PL,DE,CONSIGNMENT_BY_POST,DAP,,,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,INV-DE-552614555-2121-186,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,215-2218667-4162722,EGKBT2zXF,24-01-2020,25-01-2020,,25-01-2020,AG-WETSUIT-CONN-SEAG-21-04,B07SMXNBZT,Wetsuit Connery with seagull on top L (ed. 2020),,1,1.25,1.25,,58.14,,58.14,,,,,,,58.14,0.19,11.0466,0.00,11.0466,,0,0,0,,,,,11.0466,69.1866,0.00,69.1866,0,0,0,0,0,0,69.1866,EUR,,,,,,,A_GEN_STANDARD,Monchengladbach,DE,41179,Köln,DE,50668,DE,DE,CONSIGNMENT_BY_POST,DAP,DE,DE312256776,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,INV-DE-552614555-2121-187,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,127-4657121-1285554,EwXydzzBF,25-01-2020,25-01-2020,,25-01-2020,AG-LC-FORMCC-MOOR-1985,B07DC8ZWPG,Lock Cracker Moore in handy credit card format,,1,0.01,0.01,,35.73,,35.73,,,,,,,35.73,0.19,6.7887,0.00,6.7887,,0,0,0,,,,,6.7887,42.5187,0.00,42.5187,0,0,0,0,0,0,42.5187,EUR,,,,,,,A_GEN_STANDARD,Kobern-Gondorf,DE,56330,Pullach i. Isartal,DE,82049,DE,DE,CONSIGNMENT_BY_POST,DAP,DE,DE312256776,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,INV-DE-552614555-2121-215,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.fr,SALE,417-1152421-5121511,E6m2chFHc,25-01-2020,25-01-2020,,25-01-2020,AG-DICE-OCTOPUSSY-MOOR-1,B07DFKW5FS,Backgammon Dice Octopussy,,1,0.05,0.05,,7.65,,7.65,,,,,,,7.65,0.2,1.53,0.0,1.53,,0,0,0,,,,,1.53,9.18,0.0,9.18,0,0,0,0,0,0,9.18,EUR,,,,,,,A_GEN_STANDARD,SEVREY CEDEX,FR,71311,NICE,FR,6000,FR,FR,CONSIGNMENT_BY_POST,DAP,FR,FR27850592811,FR,FR27850592811,FR,FR27850592811,,,FR,FRANCE,Country,INV-FR-552614555-2121-29,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.fr,SALE,416-8511762-5476228,EnpNv12L7,24-01-2020,25-01-2020,,25-01-2020,AG-RING-SPECTRE-01-01,B07DFKN4TM,Ring Spectre engraving black,,1,0.085,0.085,,387,,387.0,2.16,-2.16,0.0,,,,387.0,0.23,89.01,0.00,89.01,0.23,0.4968,-0.4968,0,,,,,89.01,476.01,0.00,476.01,2.6568,-2.6568,0,0,0,0,476.01,EUR,,,,,,,A_GEN_STANDARD,Bielany Wroclawskie,PL,55-040,Luxembourg,LU,2146,PL,LU,CONSIGNMENT_BY_POST,DAP,PL,PL4243264221,,,PL,PL4243264221,,,LU,POLAND,Country,INV-PL-552614555-2121-25,27.73,PLN,4.2989,23-02-2020,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.it,SALE,412-7288411-1171726,EgBBx8zJF,24-01-2020,24-01-2020,,24-01-2020,AG-WETSUIT-CONN-SEAG-21-05,B07P1DVFF5,Wetsuit Connery with seagull on top XL (ed. 2021),,1,1.25,1.25,,58.14,,58.14,,,,,,,58.14,0.22,12.7908,0.00,12.7908,,0,0,0,,,,,12.7908,70.9308,0.00,70.9308,0,0,0,0,0,0,70.9308,EUR,,,,,,,A_GEN_STANDARD,Dobroviz,CZ,25261,Villesse,IT,34070,CZ,IT,CONSIGNMENT_BY_POST,DAP,,,IT,IT10232149696,IT,IT10232149696,,,IT,ITALY,Country,RECEIPT-IT-552614555-2121-8,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,N/A,FC_TRANSFER,4711755621,4711755621,,24-01-2020,24-01-2020,24-01-2020,AG-RING-SPECTRE-01-01,B07DFKN4TM,Ring Spectre engraving black,,1,0.085,0.085,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,Dobroviz,CZ,25261,Bielany Wroclawskie,PL,55-040,,,TRANSPORT_BY_ROAD,XXX,,,,,,,,,,,,,,,,,,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,212-2115147-5422716,EwZNFg2F7,23-01-2020,24-01-2020,,24-01-2020,AG-WETSUIT-CONN-SEAG-21-04,B07SMXNBZT,Wetsuit Connery with seagull on top L (ed. 2020),,2,1.25,2.5,,58.14,,58.14,,,,,,,58.14,0.23,13.3722,0.00,13.3722,,0,0,0,,,,,13.3722,71.5122,0.00,71.5122,0,0,0,0,0,0,71.5122,EUR,,,,,,,A_GEN_STANDARD,Sosnowiec,PL,41-208,THALGAU,AT,5303,PL,AT,CONSIGNMENT_BY_POST,DAP,PL,PL4243264221,,,PL,PL4243264221,,,AT,POLAND,Country,INV-PL-552614555-2121-22,30.24,PLN,4.2835,20-02-2020,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,216-7647267-1451757,E6WFVFmxL,24-01-2020,24-01-2020,,24-01-2020,AG-LC-FORMCC-MOOR-1985,B07P2FWWWQ,Lock Cracker Moore in handy credit card format,,1,0.01,0.01,,35.73,,35.73,,,,,,,35.73,0.19,6.7887,0.00,6.7887,,0,0,0,,,,,6.7887,42.5187,0.00,42.5187,0,0,0,0,0,0,42.5187,EUR,,,,,,,A_GEN_STANDARD,Kobern-Gondorf,DE,56330,GELSENKIRCHEN,DE,45897,DE,DE,CONSIGNMENT_BY_POST,DAP,DE,DE312256776,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,INV-DE-552614555-2121-181,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,RETURN,215-8814766-2756222,A2UZ7CCGZFVXCI,,,24-01-2020,24-01-2020,AG-WETSUIT-CONN-SEAG-21-03,B07P1F2R2D,Wetsuit Connery with seagull on top M (ed. 2020),,1,1.25,1.25,,,,,,,,,,,0,,0,0,0,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,STUTTGART,DE,70372,Sosnowiec,PL,41-208,PL,DE,CONSIGNMENT_BY_POST,XXX,,,,,,,,,,,,,,,,,,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,212-2717767-1717116,Egv727zlF,24-01-2020,24-01-2020,,24-01-2020,AG-LC-FORMCC-MOOR-1985,B07DFPHR8P,Lock Cracker Moore in handy credit card format,,1,0.01,0.01,,35.73,,35.73,13.4,-13.4,0.0,,,,35.73,0.19,6.7887,0.00,6.7887,0.19,2.546,-2.546,0,,,,,6.7887,42.5187,0.00,42.5187,15.946,-15.946,0,0,0,0,42.5187,EUR,,,,,,,A_GEN_STANDARD,Bad Hersfeld,DE,36251,Neu-isenburg,DE,63263,DE,DE,CONSIGNMENT_BY_POST,DAP,DE,DE312256776,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,INV-DE-552614555-2121-184,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,RETURN,127-2214655-1584746,A1Z21PVX5LKEC1,,,24-01-2020,24-01-2020,AGS-GRAPHOOK-WAILIN-1997-01,B07P1DWJHL,Grappling Hook Wai Lin covered as wristband,,1,0.51,0.51,,,,,,,,,,,0,,0,0,0,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,HERMANNSBURG,DE,29320,Sosnowiec,PL,41-208,PL,DE,CONSIGNMENT_BY_POST,XXX,,,,,,,,,,,,,,,,,,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,212-2128511-1471750,EgldVxmNL,23-01-2020,24-01-2020,,24-01-2020,AGS-GRAPHOOK-WAILIN-1997-02,B07NYBL3YS,Grappling Hook Wai Lin covered as wristband incl. titanium coating,,1,0.511,0.511,,385.2,,385.2,,,,,,,385.2,0.19,73.188,0.00,73.188,,0,0,0,,,,,73.188,458.388,0.00,458.388,0,0,0,0,0,0,458.388,EUR,,,,,,,A_GEN_STANDARD,Sosnowiec,PL,41-208,Leimen-St.Ilgen,DE,69181,PL,DE,CONSIGNMENT_BY_POST,DAP,,,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,INV-DE-552614555-2121-175,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,212-1112186-7227815,E1yZhjkWs,24-01-2020,24-01-2020,,24-01-2020,AG-WETSUIT-CONN-SEAG-21-01,B07P2FL912,Wetsuit Connery with seagull on top XS (ed. 2020),,1,1.25,1.25,,58.14,,58.14,13.4,-13.4,0.0,,,,58.14,0.19,11.0466,0.00,11.0466,0.19,2.546,-2.546,0,,,,,11.0466,69.1866,0.00,69.1866,15.946,-15.946,0,0,0,0,69.1866,EUR,,,,,,,A_GEN_STANDARD,SEVREY CEDEX,FR,71311,Frankfurt am Main,DE,60439,FR,DE,CONSIGNMENT_BY_POST,DAP,,,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,INV-DE-552614555-2121-185,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,127-4567212-1171158,EnQxFp2B7,24-01-2020,24-01-2020,,24-01-2020,AG-WETSUIT-CONN-SEAG-21-04,B07SMXNBZT,Wetsuit Connery with seagull on top L (ed. 2020),,1,1.25,1.25,,58.14,,58.14,,,,,,,58.14,0.19,11.0466,0.00,11.0466,,0,0,0,,,,,11.0466,69.1866,0.00,69.1866,0,0,0,0,0,0,69.1866,EUR,,,,,,,A_GEN_STANDARD,Kolbaskowo,PL,72-001,Ammersbek,DE,22949,PL,DE,CONSIGNMENT_BY_POST,DAP,,,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,INV-DE-552614555-2121-182,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,RETURN,212-7141166-5522760,A22H2FPY7E41A6,,,24-01-2020,24-01-2020,AGS-GRAPHOOK-WAILIN-1997-02,B07DFLHS59,Grappling Hook Wai Lin covered as wristband incl. titanium coating,,1,0.511,0.511,,,,,,,,,,,0,,0,0,0,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,REGENSBURG,DE,93047,Sosnowiec,PL,41-208,PL,DE,CONSIGNMENT_BY_POST,XXX,,,,,,,,,,,,,,,,,,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,215-5112762-8672740,EgpsFl227,24-01-2020,24-01-2020,,24-01-2020,AG-WETSUIT-CONN-SEAG-21-04,B07SMXNBZT,Wetsuit Connery with seagull on top L (ed. 2020),,1,1.25,1.25,,58.14,,58.14,,,,,,,58.14,0.19,11.0466,0.00,11.0466,,0,0,0,,,,,11.0466,69.1866,0.00,69.1866,0,0,0,0,0,0,69.1866,EUR,,,,,,,A_GEN_STANDARD,Sady,PL,62-080,Chemnitz,DE,9128,PL,DE,CONSIGNMENT_BY_POST,DAP,,,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,INV-DE-552614555-2121-177,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,127-7127211-6751514,EV6WjJkMs,23-01-2020,24-01-2020,,24-01-2020,AG-WETSUIT-CONN-SEAG-21-04,B07DFK545S,Wetsuit Connery with seagull on top L (ed. 2020),,1,1.25,1.25,,58.14,,58.14,,,,,,,58.14,0.19,11.0466,0.00,11.0466,,0,0,0,,,,,11.0466,69.1866,0.00,69.1866,0,0,0,0,0,0,69.1866,EUR,,,,,,,A_GEN_STANDARD,Sady,PL,62-080,Oppenau,DE,77728,PL,DE,CONSIGNMENT_BY_POST,DAP,,,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,INV-DE-552614555-2121-176,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,212-2716742-5584723,En6bMwz2F,24-01-2020,24-01-2020,,24-01-2020,AG-WETSUIT-CONN-SEAG-21-04,B07SMXNBZT,Wetsuit Connery with seagull on top L (ed. 2020),,1,1.25,1.25,,58.14,,58.14,,,,,,,58.14,0.19,11.0466,0.00,11.0466,,0,0,0,,,,,11.0466,69.1866,0.00,69.1866,0,0,0,0,0,0,69.1866,EUR,,,,,,,A_GEN_STANDARD,Kolbaskowo,PL,72-001,Aachen,DE,52062,PL,DE,CONSIGNMENT_BY_POST,DAP,,,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,INV-DE-552614555-2121-178,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,RETURN,127-1721116-8671529,A2NTJ4EKUJ828K,,,24-01-2020,24-01-2020,AGS-WATCH-SUBMARINER-MOOR-03,B07DFN21JC,Watch Rolex Submariner Moore with magic magnet for deflecting bullets and other things,,1,0.25,0.25,,,,,,,,,,,0,,0,0,0,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,MICHELSTADT,DE,64720,Sosnowiec,PL,41-208,DE,DE,CONSIGNMENT_BY_POST,XXX,,,,,,,,,,,,,,,,,,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,214-4725776-1477720,EJGY7CzyF,23-01-2020,24-01-2020,,24-01-2020,AG-WETSUIT-CONN-SEAG-21-04,B07SMXNBZT,Wetsuit Connery with seagull on top L (ed. 2020),,1,1.25,1.25,,58.14,,58.14,,,,,,,58.14,0.19,11.0466,0.00,11.0466,,0,0,0,,,,,11.0466,69.1866,0.00,69.1866,0,0,0,0,0,0,69.1866,EUR,,,,,,,A_GEN_STANDARD,Kolbaskowo,PL,72-001,Meckenbeuren,DE,88074,PL,DE,CONSIGNMENT_BY_POST,DAP,,,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,INV-DE-552614555-2121-179,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,215-2272124-1717726,EGhTfbY2M,24-01-2020,24-01-2020,,24-01-2020,AG-RING-SPECTRE-01-01,B07DG34LYN,Ring Spectre engraving black,,1,0.085,0.085,,387,,387.0,,,,,,,387.0,0.19,73.53,0.00,73.53,,0,0,0,,,,,73.53,460.53,0.00,460.53,0,0,0,0,0,0,460.53,EUR,,,,,,,A_GEN_STANDARD,Bielany Wroclawskie,PL,55-040,Rosbach,DE,61191,PL,DE,CONSIGNMENT_BY_POST,DAP,,,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,INV-DE-552614555-2121-180,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,212-1126217-6144245,E1fHvPFhc,24-01-2020,24-01-2020,,24-01-2020,AG-WETSUIT-CONN-SEAG-21-04,B07SMXNBZT,Wetsuit Connery with seagull on top L (ed. 2020),,1,1.25,1.25,,58.14,,58.14,,,,,,,58.14,0.19,11.0466,0.00,11.0466,,0,0,0,,,,,11.0466,69.1866,0.00,69.1866,0,0,0,0,0,0,69.1866,EUR,,,,,,,A_GEN_STANDARD,Monchengladbach,DE,41179,Frankenthal (Pfalz),DE,67227,DE,DE,CONSIGNMENT_BY_POST,DAP,DE,DE312256776,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,INV-DE-552614555-2121-183,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,215-7514121-6671257,Ec6TjHkHs,23-01-2020,24-01-2020,,24-01-2020,AG-SHAVER-EAVESDROP-85-01,B07P2F46QW,Shaver Moore with eavesdrop function,,1,0.33,0.33,,153,,153.0,12.96,-12.96,0.0,,,,153.0,0.23,35.19,0.00,35.19,0.23,2.9808,-2.9808,0,,,,,35.19,188.19,0.00,188.19,15.9408,-15.9408,0,0,0,0,188.19,EUR,,,,,,,A_GEN_STANDARD,Sosnowiec,PL,41-208,Orth an der Donau,AT,2304,PL,AT,CONSIGNMENT_BY_POST,DAP,PL,PL4243264221,,,PL,PL4243264221,,,AT,POLAND,Country,INV-PL-552614555-2121-23,23.94,PLN,4.2835,20-02-2020,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,127-2227676-7268822,EJEkEBF2c,22-01-2020,24-01-2020,,24-01-2020,AG-WETSUIT-CONN-SEAG-21-04,B07SMXNBZT,Wetsuit Connery with seagull on top L (ed. 2020),,1,1.25,1.25,,58.14,,58.14,13.4,,13.4,,,,71.54,0.19,13.5926,0.00,13.5926,0.19,2.546,0.00,2.546,,,,,16.1386,71.7326,0.00,71.7326,15.946,0.00,15.946,0,0,0,87.6786,EUR,,,,,,,A_GEN_STANDARD,Kolbaskowo,PL,72-001,Münster,DE,48145,PL,DE,CONSIGNMENT_BY_POST,DAP,,,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,INV-DE-552614555-2121-174,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,212-7565682-1225529,EcVlgVkds,22-01-2020,23-01-2020,,23-01-2020,AGS-WATCH-SUBMARINER-MOOR-03,B07DFHZQLX,Watch Rolex Submariner Moore with magic magnet for deflecting bullets and other things,,1,0.25,0.25,,3551.4,,3551.4,,,,,,,3551.4,0.19,674.766,0.00,674.766,,0,0,0,,,,,674.766,4226.166,0.00,4226.166,0,0,0,0,0,0,4226.166,EUR,,,,,,,A_GEN_STANDARD,Dobroviz,CZ,25261,Hamburg,DE,22455,CZ,DE,CONSIGNMENT_BY_POST,DAP,,,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,INV-DE-552614555-2121-159,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,127-6852715-2472519,EcFJEsFSc,22-01-2020,23-01-2020,,23-01-2020,AG-WETSUIT-CONN-SEAG-21-04,B07SMXNBZT,Wetsuit Connery with seagull on top L (ed. 2020),,1,1.25,1.25,,58.14,,58.14,,,,,,,58.14,0.19,11.0466,0.00,11.0466,,0,0,0,,,,,11.0466,69.1866,0.00,69.1866,0,0,0,0,0,0,69.1866,EUR,,,,,,,A_GEN_STANDARD,Kolbaskowo,PL,72-001,Berlin,DE,13059,PL,DE,CONSIGNMENT_BY_POST,DAP,,,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,INV-DE-552614555-2121-170,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,212-6777214-6268168,EnQX7BzrF,23-01-2020,23-01-2020,,23-01-2020,AG-WETSUIT-CONN-SEAG-21-04,B07SMXNBZT,Wetsuit Connery with seagull on top L (ed. 2020),,1,1.25,1.25,,58.14,,58.14,,,,,,,58.14,0.19,11.0466,0.00,11.0466,,0,0,0,,,,,11.0466,69.1866,0.00,69.1866,0,0,0,0,0,0,69.1866,EUR,,,,,,,A_GEN_STANDARD,Kolbaskowo,PL,72-001,Bayreuth,DE,95444,PL,DE,CONSIGNMENT_BY_POST,DAP,,,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,INV-DE-552614555-2121-173,,,,,NO,,,,,
